product,supplier,capacity
Product_0395,S3,31
Product_0395,S4,30
Product_0396,S1,37
Product_0396,S2,28
Product_0396,S3,27
Product_0396,S4,33
Product_0397,S1,612
Product_0397,S2,715
Product_0397,S3,679
Product_0397,S4,707
Product_0399,S1,721
Product_0399,S2,775
Product_0399,S3,673
Product_0399,S4,660
Product_0400,S1,148
Product_0400,S2,170
Product_0400,S3,111
Product_0400,S4,171
Product_0402,S1,5
Product_0402,S2,4
Product_0402,S3,5
Product_0402,S4,5
Product_0406,S1,1332
Product_0406,S2,1096
Product_0406,S3,1248
Product_0406,S4,1276
Product_0407,S1,33437
Product_0407,S2,25498
Product_0407,S3,29384
Product_0407,S4,29354
Product_0408,S1,21213
Product_0408,S2,24948
Product_0408,S3,28632
Product_0408,S4,21781
Product_0409,S1,987
Product_0409,S2,978
Product_0409,S3,1022
Product_0409,S4,1078
Product_0410,S1,456
Product_0410,S2,707
Product_0410,S3,565
Product_0410,S4,442
Product_0412,S1,80
Product_0412,S2,70
Product_0412,S3,86
Product_0412,S4,74
Product_0429,S1,143
Product_0429,S2,101
Product_0429,S3,143
Product_0429,S4,122
Product_0430,S1,24
Product_0430,S2,30
Product_0430,S3,28
Product_0430,S4,27
Product_0431,S1,153
Product_0431,S2,130
Product_0431,S3,179
Product_0431,S4,178
Product_0432,S1,3
Product_0432,S2,3
Product_0432,S3,3
Product_0432,S4,3
Product_0433,S1,6374
Product_0433,S2,6181
Product_0433,S3,7626
Product_0433,S4,8382
Product_0443,S1,49
Product_0443,S2,46
Product_0443,S3,54
Product_0443,S4,51
Product_0444,S1,3
Product_0444,S2,3
Product_0444,S3,4
Product_0444,S4,3
Product_0445,S1,24
Product_0445,S2,17
Product_0445,S3,22
Product_0445,S4,21
Product_0446,S1,7
Product_0446,S2,5
Product_0446,S3,6
Product_0446,S4,5
Product_0447,S1,27
Product_0447,S2,26
Product_0447,S3,28
Product_0447,S4,27
Product_0448,S1,14
Product_0448,S2,13
Product_0448,S3,11
Product_0448,S4,12
Product_0449,S1,2
Product_0449,S2,2
Product_0449,S3,2
Product_0449,S4,2
Product_0450,S1,16
Product_0450,S2,13
Product_0450,S3,12
Product_0450,S4,18
Product_0451,S1,9
Product_0451,S2,11
Product_0451,S3,8
Product_0451,S4,11
Product_0452,S1,387
Product_0452,S2,483
Product_0452,S3,474
Product_0452,S4,580
Product_0453,S1,125
Product_0453,S2,82
Product_0453,S3,100
Product_0453,S4,108
Product_0454,S1,5049
Product_0454,S2,5595
Product_0454,S3,5089
Product_0454,S4,5279
Product_0455,S1,30
Product_0455,S2,28
Product_0455,S3,30
Product_0455,S4,24
Product_0457,S1,1
Product_0457,S2,1
Product_0457,S3,1
Product_0457,S4,1
Product_0458,S1,99
Product_0458,S2,77
Product_0458,S3,73
Product_0458,S4,60
Product_0459,S1,64
Product_0459,S2,98
Product_0459,S3,70
Product_0459,S4,62
Product_0460,S1,87
Product_0460,S2,123
Product_0460,S3,78
Product_0460,S4,109
Product_0461,S1,10
Product_0461,S2,11
Product_0461,S3,11
Product_0461,S4,14
Product_0462,S1,7
Product_0462,S2,7
Product_0462,S3,7
Product_0462,S4,9
Product_0463,S1,689
Product_0463,S2,608
Product_0463,S3,811
Product_0463,S4,801
Product_0464,S1,14
Product_0464,S2,15
Product_0464,S3,12
Product_0464,S4,13
Product_0468,S1,495
Product_0468,S2,453
Product_0468,S3,554
Product_0468,S4,457
Product_0469,S1,5
Product_0469,S2,6
Product_0469,S3,6
Product_0469,S4,5
Product_0471,S1,42
Product_0471,S2,52
Product_0471,S3,56
Product_0471,S4,50
Product_0472,S1,36
Product_0472,S2,45
Product_0472,S3,42
Product_0472,S4,36
Product_0473,S1,35
Product_0473,S2,36
Product_0473,S3,42
Product_0473,S4,36
Product_0474,S1,1
Product_0474,S2,1
Product_0474,S3,1
Product_0474,S4,1
Product_0475,S1,592
Product_0475,S2,585
Product_0475,S3,503
Product_0475,S4,745
Product_0476,S1,1383
Product_0476,S2,1426
Product_0476,S3,1272
Product_0476,S4,1456
Product_0478,S1,7685
Product_0478,S2,7830
Product_0478,S3,7472
Product_0478,S4,7006
Product_0479,S1,1661
Product_0479,S2,1715
Product_0479,S3,1540
Product_0479,S4,1343
Product_0481,S1,2
Product_0481,S2,2
Product_0481,S3,2
Product_0481,S4,2
Product_0482,S1,7
Product_0482,S2,6
Product_0482,S3,7
Product_0482,S4,5
Product_0483,S1,142
Product_0483,S2,161
Product_0483,S3,187
Product_0483,S4,140
Product_0485,S1,90
Product_0485,S2,74
Product_0485,S3,110
Product_0485,S4,96
Product_0486,S1,20
Product_0486,S2,20
Product_0486,S3,21
Product_0486,S4,19
Product_0487,S1,16
Product_0487,S2,18
Product_0487,S3,16
Product_0487,S4,20
Product_0488,S1,77
Product_0488,S2,91
Product_0488,S3,93
Product_0488,S4,80
Product_0489,S1,388
Product_0489,S2,399
Product_0489,S3,585
Product_0489,S4,528
Product_0490,S1,17
Product_0490,S2,15
Product_0490,S3,12
Product_0490,S4,12
Product_0492,S1,7
Product_0492,S2,7
Product_0492,S3,5
Product_0492,S4,6
Product_0493,S1,78
Product_0493,S2,90
Product_0493,S3,78
Product_0493,S4,91
Product_0494,S1,3
Product_0494,S2,3
Product_0494,S3,3
Product_0494,S4,3
Product_0497,S1,63
Product_0497,S2,72
Product_0497,S3,65
Product_0497,S4,97
Product_0498,S1,1
Product_0498,S2,1
Product_0498,S3,1
Product_0498,S4,1
Product_0499,S1,2
Product_0499,S2,3
Product_0499,S3,2
Product_0499,S4,3
Product_0500,S1,7
Product_0500,S2,6
Product_0500,S3,7
Product_0500,S4,6
Product_0501,S1,11
Product_0501,S2,15
Product_0501,S3,13
Product_0501,S4,14
Product_0502,S1,81
Product_0502,S2,55
Product_0502,S3,86
Product_0502,S4,69
Product_0503,S1,127
Product_0503,S2,158
Product_0503,S3,115
Product_0503,S4,128
Product_0504,S1,24
Product_0504,S2,24
Product_0504,S3,26
Product_0504,S4,36
Product_0505,S1,3
Product_0505,S2,3
Product_0505,S3,3
Product_0505,S4,3
Product_0508,S1,5
Product_0508,S2,6
Product_0508,S3,4
Product_0508,S4,4
Product_0509,S1,2
Product_0509,S2,2
Product_0509,S3,2
Product_0509,S4,2
Product_0510,S1,26
Product_0510,S2,19
Product_0510,S3,18
Product_0510,S4,26
Product_0512,S1,2070
Product_0512,S2,1517
Product_0512,S3,1657
Product_0512,S4,1319
Product_0513,S1,86
Product_0513,S2,99
Product_0513,S3,87
Product_0513,S4,95
Product_0514,S1,72
Product_0514,S2,49
Product_0514,S3,49
Product_0514,S4,74
Product_0516,S1,48
Product_0516,S2,60
Product_0516,S3,62
Product_0516,S4,44
Product_0517,S1,89
Product_0517,S2,85
Product_0517,S3,64
Product_0517,S4,56
Product_0520,S1,11
Product_0520,S2,9
Product_0520,S3,9
Product_0520,S4,10
Product_0524,S1,12
Product_0524,S2,13
Product_0524,S3,17
Product_0524,S4,14
Product_0525,S1,6
Product_0525,S2,5
Product_0525,S3,4
Product_0525,S4,4
Product_0526,S1,14
Product_0526,S2,16
Product_0526,S3,18
Product_0526,S4,12
Product_0529,S1,4
Product_0529,S2,4
Product_0529,S3,5
Product_0529,S4,5
Product_0533,S1,1
Product_0533,S2,1
Product_0533,S3,1
Product_0533,S4,1
Product_0534,S1,15
Product_0534,S2,17
Product_0534,S3,14
Product_0534,S4,19
Product_0537,S1,21
Product_0537,S2,25
Product_0537,S3,18
Product_0537,S4,19
Product_0538,S1,25
Product_0538,S2,20
Product_0538,S3,20
Product_0538,S4,20
Product_0539,S1,17
Product_0539,S2,13
Product_0539,S3,14
Product_0539,S4,14
Product_0540,S1,17
Product_0540,S2,17
Product_0540,S3,25
Product_0540,S4,16
Product_0544,S1,18
Product_0544,S2,19
Product_0544,S3,20
Product_0544,S4,18
Product_0545,S1,14
Product_0545,S2,14
Product_0545,S3,10
Product_0545,S4,12
Product_0546,S1,296
Product_0546,S2,276
Product_0546,S3,237
Product_0546,S4,277
Product_0547,S1,401
Product_0547,S2,327
Product_0547,S3,435
Product_0547,S4,418
Product_0548,S1,84
Product_0548,S2,123
Product_0548,S3,120
Product_0548,S4,107
Product_0553,S1,1
Product_0553,S2,1
Product_0553,S3,1
Product_0553,S4,1
Product_0564,S1,22
Product_0564,S2,23
Product_0564,S3,25
Product_0564,S4,27
Product_0568,S1,26
Product_0568,S2,30
Product_0568,S3,37
Product_0568,S4,38
Product_0569,S1,270
Product_0569,S2,205
Product_0569,S3,234
Product_0569,S4,226
Product_0570,S1,98
Product_0570,S2,87
Product_0570,S3,126
Product_0570,S4,134
Product_0571,S1,72
Product_0571,S2,94
Product_0571,S3,104
Product_0571,S4,77
Product_0572,S1,449
Product_0572,S2,360
Product_0572,S3,479
Product_0572,S4,369
Product_0578,S1,1
Product_0578,S2,1
Product_0578,S3,1
Product_0578,S4,1
Product_0581,S1,149
Product_0581,S2,190
Product_0581,S3,161
Product_0581,S4,170
Product_0582,S1,543
Product_0582,S2,535
Product_0582,S3,645
Product_0582,S4,773
Product_0583,S1,930
Product_0583,S2,879
Product_0583,S3,1383
Product_0583,S4,1297
Product_0584,S1,250
Product_0584,S2,178
Product_0584,S3,267
Product_0584,S4,265
Product_0585,S1,64
Product_0585,S2,44
Product_0585,S3,47
Product_0585,S4,46
Product_0586,S1,46
Product_0586,S2,60
Product_0586,S3,65
Product_0586,S4,48
Product_0588,S1,85
Product_0588,S2,69
Product_0588,S3,60
Product_0588,S4,56
Product_0590,S1,744
Product_0590,S2,569
Product_0590,S3,554
Product_0590,S4,790
Product_0593,S1,87
Product_0593,S2,106
Product_0593,S3,88
Product_0593,S4,97
Product_0594,S1,79
Product_0594,S2,106
Product_0594,S3,86
Product_0594,S4,106
Product_0596,S1,26
Product_0596,S2,35
Product_0596,S3,27
Product_0596,S4,25
Product_0597,S1,1
Product_0597,S2,1
Product_0597,S3,1
Product_0597,S4,1
Product_0598,S1,3
Product_0598,S2,4
Product_0598,S3,4
Product_0598,S4,3
Product_0600,S1,374
Product_0600,S2,410
Product_0600,S3,345
Product_0600,S4,321
Product_0601,S1,4
Product_0601,S2,5
Product_0601,S3,4
Product_0601,S4,5
Product_0602,S1,280
Product_0602,S2,207
Product_0602,S3,227
Product_0602,S4,188
Product_0603,S1,958
Product_0603,S2,1475
Product_0603,S3,1038
Product_0603,S4,1214
Product_0604,S1,240
Product_0604,S2,251
Product_0604,S3,238
Product_0604,S4,202
Product_0605,S1,4326
Product_0605,S2,4332
Product_0605,S3,3628
Product_0605,S4,3354
Product_0606,S1,3130
Product_0606,S2,3802
Product_0606,S3,4989
Product_0606,S4,4179
Product_0607,S1,807
Product_0607,S2,688
Product_0607,S3,940
Product_0607,S4,957
Product_0608,S1,252
Product_0608,S2,278
Product_0608,S3,240
Product_0608,S4,203
Product_0609,S1,34
Product_0609,S2,42
Product_0609,S3,28
Product_0609,S4,38
Product_0612,S1,1
Product_0612,S2,1
Product_0612,S3,1
Product_0612,S4,1
Product_0613,S1,699
Product_0613,S2,842
Product_0613,S3,771
Product_0613,S4,598
Product_0614,S1,71
Product_0614,S2,101
Product_0614,S3,79
Product_0614,S4,94
Product_0615,S1,5
Product_0615,S2,5
Product_0615,S3,7
Product_0615,S4,7
Product_0616,S1,39
Product_0616,S2,37
Product_0616,S3,35
Product_0616,S4,48
Product_0617,S1,4
Product_0617,S2,5
Product_0617,S3,4
Product_0617,S4,5
Product_0618,S1,4307
Product_0618,S2,4553
Product_0618,S3,5677
Product_0618,S4,5047
Product_0619,S1,1000
Product_0619,S2,1005
Product_0619,S3,857
Product_0619,S4,826
Product_0620,S1,632
Product_0620,S2,755
Product_0620,S3,740
Product_0620,S4,707
Product_0621,S1,88
Product_0621,S2,84
Product_0621,S3,82
Product_0621,S4,55
Product_0623,S1,5
Product_0623,S2,5
Product_0623,S3,5
Product_0623,S4,5
Product_0624,S1,1
Product_0624,S2,1
Product_0624,S3,1
Product_0624,S4,1
Product_0625,S1,14
Product_0625,S2,14
Product_0625,S3,18
Product_0625,S4,15
Product_0626,S1,5
Product_0626,S2,5
Product_0626,S3,5
Product_0626,S4,6
Product_0627,S1,774
Product_0627,S2,592
Product_0627,S3,787
Product_0627,S4,803
Product_0628,S1,133
Product_0628,S2,105
Product_0628,S3,144
Product_0628,S4,94
Product_0629,S1,3
Product_0629,S2,4
Product_0629,S3,4
Product_0629,S4,3
Product_0630,S1,8
Product_0630,S2,7
Product_0630,S3,5
Product_0630,S4,8
Product_0631,S1,142
Product_0631,S2,188
Product_0631,S3,195
Product_0631,S4,210
Product_0632,S1,82
Product_0632,S2,78
Product_0632,S3,113
Product_0632,S4,110
Product_0633,S1,1
Product_0633,S2,1
Product_0633,S3,1
Product_0633,S4,1
Product_0639,S1,56
Product_0639,S2,64
Product_0639,S3,59
Product_0639,S4,50
Product_0640,S1,8
Product_0640,S2,10
Product_0640,S3,8
Product_0640,S4,10
Product_0641,S1,3
Product_0641,S2,3
Product_0641,S3,3
Product_0641,S4,3
Product_0642,S1,7
Product_0642,S2,6
Product_0642,S3,5
Product_0642,S4,6
Product_0643,S1,8
Product_0643,S2,9
Product_0643,S3,8
Product_0643,S4,7
Product_0644,S1,29
Product_0644,S2,31
Product_0644,S3,29
Product_0644,S4,29
Product_0645,S1,159
Product_0645,S2,171
Product_0645,S3,155
Product_0645,S4,150
Product_0648,S1,2227
Product_0648,S2,1967
Product_0648,S3,2163
Product_0648,S4,1981
Product_0649,S1,1857
Product_0649,S2,1818
Product_0649,S3,1882
Product_0649,S4,2072
Product_0651,S1,6
Product_0651,S2,4
Product_0651,S3,5
Product_0651,S4,6
Product_0652,S1,740
Product_0652,S2,843
Product_0652,S3,983
Product_0652,S4,845
Product_0653,S1,199
Product_0653,S2,134
Product_0653,S3,149
Product_0653,S4,193
Product_0654,S1,1988
Product_0654,S2,1593
Product_0654,S3,1413
Product_0654,S4,1595
Product_0655,S1,43
Product_0655,S2,50
Product_0655,S3,38
Product_0655,S4,39
Product_0656,S1,12
Product_0656,S2,11
Product_0656,S3,11
Product_0656,S4,12
Product_0657,S1,16
Product_0657,S2,16
Product_0657,S3,15
Product_0657,S4,16
Product_0658,S1,31
Product_0658,S2,51
Product_0658,S3,36
Product_0658,S4,32
Product_0659,S1,10
Product_0659,S2,12
Product_0659,S3,11
Product_0659,S4,11
Product_0660,S1,130
Product_0660,S2,181
Product_0660,S3,160
Product_0660,S4,156
Product_0661,S1,1
Product_0661,S2,1
Product_0661,S3,1
Product_0661,S4,1
Product_0662,S1,185
Product_0662,S2,207
Product_0662,S3,210
Product_0662,S4,177
Product_0663,S1,205
Product_0663,S2,168
Product_0663,S3,206
Product_0663,S4,258
Product_0664,S1,2658
Product_0664,S2,2292
Product_0664,S3,3108
Product_0664,S4,3117
Product_0665,S1,53
Product_0665,S2,43
Product_0665,S3,42
Product_0665,S4,43
Product_0666,S1,24
Product_0666,S2,18
Product_0666,S3,26
Product_0666,S4,25
Product_0667,S1,23
Product_0667,S2,19
Product_0667,S3,19
Product_0667,S4,17
Product_0668,S1,42
Product_0668,S2,57
Product_0668,S3,39
Product_0668,S4,61
Product_0669,S1,3
Product_0669,S2,4
Product_0669,S3,4
Product_0669,S4,4
Product_0670,S1,55
Product_0670,S2,43
Product_0670,S3,47
Product_0670,S4,37
Product_0671,S1,36
Product_0671,S2,29
Product_0671,S3,31
Product_0671,S4,43
Product_0672,S1,198
Product_0672,S2,144
Product_0672,S3,211
Product_0672,S4,165
Product_0673,S1,2
Product_0673,S2,2
Product_0673,S3,2
Product_0673,S4,2
Product_0674,S1,2
Product_0674,S2,2
Product_0674,S3,2
Product_0674,S4,2
Product_0675,S1,2
Product_0675,S2,2
Product_0675,S3,2
Product_0675,S4,2
Product_0676,S1,639
Product_0676,S2,563
Product_0676,S3,570
Product_0676,S4,615
Product_0677,S1,31599
Product_0677,S2,25397
Product_0677,S3,22631
Product_0677,S4,28571
Product_0678,S1,1261
Product_0678,S2,1939
Product_0678,S3,1492
Product_0678,S4,1601
Product_0679,S1,14
Product_0679,S2,15
Product_0679,S3,13
Product_0679,S4,14
Product_0680,S1,663
Product_0680,S2,498
Product_0680,S3,574
Product_0680,S4,496
Product_0681,S1,878
Product_0681,S2,721
Product_0681,S3,633
Product_0681,S4,898
Product_0682,S1,277
Product_0682,S2,248
Product_0682,S3,329
Product_0682,S4,239
Product_0683,S1,622
Product_0683,S2,596
Product_0683,S3,628
Product_0683,S4,772
Product_0684,S1,971
Product_0684,S2,1014
Product_0684,S3,907
Product_0684,S4,1013
Product_0685,S1,120
Product_0685,S2,110
Product_0685,S3,144
Product_0685,S4,102
Product_0686,S1,1199
Product_0686,S2,918
Product_0686,S3,1056
Product_0686,S4,1352
Product_0687,S1,1817
Product_0687,S2,2861
Product_0687,S3,2252
Product_0687,S4,2797
Product_0688,S1,95
Product_0688,S2,139
Product_0688,S3,107
Product_0688,S4,117
Product_0689,S1,2151
Product_0689,S2,1378
Product_0689,S3,1686
Product_0689,S4,1806
Product_0690,S1,221372
Product_0690,S2,260358
Product_0690,S3,245304
Product_0690,S4,246101
Product_0691,S1,10
Product_0691,S2,12
Product_0691,S3,8
Product_0691,S4,11
Product_0692,S1,1236
Product_0692,S2,1185
Product_0692,S3,1211
Product_0692,S4,1082
Product_0693,S1,2
Product_0693,S2,2
Product_0693,S3,2
Product_0693,S4,2
Product_0694,S1,91
Product_0694,S2,83
Product_0694,S3,90
Product_0694,S4,61
Product_0695,S1,113
Product_0695,S2,82
Product_0695,S3,105
Product_0695,S4,97
Product_0696,S1,28
Product_0696,S2,24
Product_0696,S3,37
Product_0696,S4,26
Product_0697,S1,11
Product_0697,S2,15
Product_0697,S3,14
Product_0697,S4,14
Product_0698,S1,131
Product_0698,S2,117
Product_0698,S3,133
Product_0698,S4,133
Product_0699,S1,39
Product_0699,S2,34
Product_0699,S3,40
Product_0699,S4,29
Product_0700,S1,277
Product_0700,S2,224
Product_0700,S3,231
Product_0700,S4,185
Product_0701,S1,22
Product_0701,S2,17
Product_0701,S3,23
Product_0701,S4,20
Product_0702,S1,129
Product_0702,S2,189
Product_0702,S3,199
Product_0702,S4,180
Product_0703,S1,45
Product_0703,S2,33
Product_0703,S3,42
Product_0703,S4,30
Product_0704,S1,33
Product_0704,S2,29
Product_0704,S3,28
Product_0704,S4,30
Product_0705,S1,253
Product_0705,S2,307
Product_0705,S3,401
Product_0705,S4,252
Product_0706,S1,154
Product_0706,S2,111
Product_0706,S3,162
Product_0706,S4,141
Product_0707,S1,81
Product_0707,S2,80
Product_0707,S3,62
Product_0707,S4,64
Product_0708,S1,53
Product_0708,S2,59
Product_0708,S3,66
Product_0708,S4,66
Product_0709,S1,154
Product_0709,S2,151
Product_0709,S3,230
Product_0709,S4,206
Product_0710,S1,248
Product_0710,S2,250
Product_0710,S3,240
Product_0710,S4,269
Product_0711,S1,48
Product_0711,S2,53
Product_0711,S3,43
Product_0711,S4,54
Product_0712,S1,58
Product_0712,S2,36
Product_0712,S3,52
Product_0712,S4,44
Product_0713,S1,293
Product_0713,S2,238
Product_0713,S3,275
Product_0713,S4,253
Product_0714,S1,293
Product_0714,S2,306
Product_0714,S3,429
Product_0714,S4,361
Product_0715,S1,138
Product_0715,S2,214
Product_0715,S3,183
Product_0715,S4,170
Product_0716,S1,78
Product_0716,S2,77
Product_0716,S3,117
Product_0716,S4,99
Product_0717,S1,17
Product_0717,S2,15
Product_0717,S3,21
Product_0717,S4,17
Product_0718,S1,70
Product_0718,S2,104
Product_0718,S3,90
Product_0718,S4,87
Product_0719,S1,66
Product_0719,S2,79
Product_0719,S3,92
Product_0719,S4,90
Product_0720,S1,202
Product_0720,S2,179
Product_0720,S3,171
Product_0720,S4,156
Product_0721,S1,57
Product_0721,S2,59
Product_0721,S3,58
Product_0721,S4,60
Product_0722,S1,33
Product_0722,S2,36
Product_0722,S3,38
Product_0722,S4,39
Product_0723,S1,448
Product_0723,S2,633
Product_0723,S3,424
Product_0723,S4,616
Product_0724,S1,1515
Product_0724,S2,1590
Product_0724,S3,1339
Product_0724,S4,1259
Product_0725,S1,177
Product_0725,S2,180
Product_0725,S3,162
Product_0725,S4,132
Product_0726,S1,226
Product_0726,S2,254
Product_0726,S3,284
Product_0726,S4,193
Product_0727,S1,304
Product_0727,S2,309
Product_0727,S3,308
Product_0727,S4,296
Product_0728,S1,149
Product_0728,S2,139
Product_0728,S3,120
Product_0728,S4,107
Product_0729,S1,233
Product_0729,S2,284
Product_0729,S3,229
Product_0729,S4,369
Product_0730,S1,160
Product_0730,S2,176
Product_0730,S3,177
Product_0730,S4,156
Product_0731,S1,42
Product_0731,S2,45
Product_0731,S3,51
Product_0731,S4,44
Product_0732,S1,109
Product_0732,S2,114
Product_0732,S3,107
